date,open,high,low,close,volume,quote_volume,trades
2022-01-22,31980.91,34086.8,31011.09,33008.67,78726.23,2598648107.79,28842
2022-01-23,33008.67,33027.67,32389.43,32731.88,65788.21,2153372127.86,27802
2022-01-24,33771.62,35763.86,33589.07,34000.0,78839.9,2680556507.19,29068
2022-01-25,34000.0,35289.14,33255.0,34190.09,74113.36,2533942577.16,31478
2022-01-26,34190.09,34190.09,33332.18,33496.53,56469.95,1891547335.8,33918
2022-01-27,33496.53,35457.96,33496.53,34812.98,105404.02,3669427996.84,49015
2022-01-28,34812.98,38556.26,34567.55,36489.88,70382.52,2568249679.98,25973
2022-01-29,36489.88,36978.15,36226.83,36293.6,80475.35,2920740144.71,39067
2022-01-30,36293.6,37182.68,35125.53,35709.88,38196.75,1364001483.73,27407
2022-01-31,35709.88,36461.9,35709.88,36095.5,53233.19,1921478660.15,25637
2022-02-01,36095.5,36095.5,33957.96,34421.27,81372.3,2800937566.96,25288
2022-02-02,34421.27,35235.84,33985.25,35031.9,79268.11,2776912665.96,31769
2022-02-03,35031.9,36406.33,34549.68,34943.95,93589.44,3270384917.26,38049
2022-02-04,34943.95,38160.37,34943.95,36309.0,72158.17,2619991233.15,26351
2022-02-05,36309.0,36616.47,36002.45,36339.37,46049.16,1673397429.94,27270
2022-02-06,36339.37,37378.67,36003.93,36114.52,46385.06,1675174086.27,28825
2022-02-07,36114.52,36114.52,33471.69,33641.22,71517.67,2405941447.04,28884
2022-02-08,33641.22,36153.97,33641.22,34624.27,75689.1,2620680022.18,39846
2022-02-09,34624.27,36779.0,34624.27,35234.02,52341.32,1844195134.08,25070
2022-02-10,35234.02,36317.92,34064.66,34985.34,55506.03,1941897493.5,32756
2022-02-11,34985.34,35745.2,33075.52,34800.57,84262.35,2932377958.6,40235
2022-02-12,34800.57,34800.57,34044.17,34492.66,130306.11,4494604454.13,28017
2022-02-13,34492.66,34526.93,34101.98,34315.14,71959.22,2469290407.97,32969
2022-02-14,34315.14,36090.83,34315.14,35496.52,99623.8,3536298668.1,39892
2022-02-15,35496.52,37180.38,35496.52,36734.64,79565.57,2922812581.33,25065
2022-02-16,36734.64,37001.94,34711.29,36202.51,53420.27,1933947741.21,34926
2022-02-17,36202.51,36202.51,34184.61,35164.69,55623.99,1956000077.03,31779
2022-02-18,35164.69,35800.64,35049.14,35482.09,60474.99,2145779178.21,25661
2022-02-19,35482.09,36269.11,34678.8,35240.28,60336.13,2126261972.22,31132
2022-02-20,35240.28,35240.28,34077.85,34172.83,52508.69,1794370176.97,25239
2022-02-21,34172.83,34381.36,34102.4,34104.41,68810.94,2346756537.23,38750
2022-02-22,34104.41,35135.11,33590.48,34769.25,127899.39,4446966393.14,36565
2022-02-23,34769.25,34769.25,31102.29,32263.52,103145.15,3327826000.77,26435
2022-02-24,32263.52,35938.62,32263.52,35459.92,90630.37,3213745259.59,29060
2022-02-25,35459.92,38634.28,35459.92,37437.75,99434.76,3722613207.64,26879
2022-02-26,37437.75,37437.75,36092.63,36207.79,79188.27,2867232006.29,36569
2022-02-27,36207.79,36207.79,33312.34,33751.1,64264.63,2169001808.27,26434
2022-02-28,33751.1,34476.04,33744.57,34164.15,100411.35,3430468789.35,35467
2022-03-01,34164.15,35462.14,34164.15,34990.68,49505.0,1732213491.24,30511
2022-03-02,34990.68,34990.68,32929.32,33106.03,90901.73,3009395237.44,28252
2022-03-03,33106.03,36077.93,33106.03,35785.21,114551.33,4099243033.36,25635
2022-03-04,35785.21,36961.2,31692.24,35232.78,41916.25,1476825699.14,27837
2022-03-05,35232.78,35232.78,34185.12,34465.1,112253.33,3868822116.63,40874
2022-03-06,34465.1,34465.1,32571.03,33315.48,66691.0,2221842462.69,28684
2022-03-07,33315.48,35572.23,33315.48,34557.88,48729.67,1683993931.59,28232
2022-03-08,34557.88,36083.62,34557.88,35885.47,72298.27,2594457387.97,41764
2022-03-09,35885.47,35885.47,33526.16,34279.19,86651.39,2970339587.33,28353
2022-03-10,34279.19,34919.04,33490.59,34029.12,79132.59,2692812496.14,37450
2022-03-11,34029.12,34961.99,34029.12,34609.45,114101.67,3948995837.28,36830
2022-03-12,34609.45,37321.11,34595.36,36817.45,147403.02,5427003242.09,35155
2022-03-13,36817.45,36817.45,33755.2,33898.91,66943.26,2269303500.5,34765
2022-03-14,33898.91,33898.91,32243.3,32737.36,96515.63,3159666738.27,32019
2022-03-15,32737.36,33147.67,32044.17,32159.69,65878.54,2118633523.52,27054
2022-03-16,32159.69,32159.69,28580.9,29434.02,145681.8,4288000286.17,36084
2022-03-17,29434.02,29620.38,28674.99,29306.26,58575.0,1716613965.4,29592
2022-03-18,29306.26,31261.62,28656.86,29993.17,89542.25,2685656104.11,31007
2022-03-19,29993.17,29993.17,28647.57,29446.54,68368.54,2013216997.09,33146
2022-03-20,29446.54,29797.62,27838.09,29514.28,98904.77,2919103430.11,35546
2022-03-21,29514.28,29775.16,28082.72,28850.37,65426.57,1887580655.8,37223
2022-03-22,28850.37,30115.8,28623.96,29049.99,70488.88,2047701485.5,37513
2022-03-23,29049.99,30416.3,29049.99,30220.97,60213.92,1819723278.45,27509
2022-03-24,30220.97,30220.97,27851.97,28336.81,105980.0,3003135389.6,26562
2022-03-25,28336.81,28336.81,25846.61,26247.01,83059.97,2180075939.26,30916
2022-03-26,26247.01,26979.06,26247.01,26700.21,128080.86,3419786274.1,45540
2022-03-27,26700.21,27484.24,26700.21,27135.73,86053.7,2335130134.47,35731
2022-03-28,27135.73,28483.65,27135.73,28460.77,87279.65,2484046230.52,26165
2022-03-29,28460.77,29197.73,28460.77,28953.22,79453.68,2300440059.6,37278
2022-03-30,28953.22,30857.48,28953.22,29720.2,112638.94,3347651304.78,25209
2022-03-31,29720.2,29964.92,28031.52,28883.92,109460.93,3161660421.37,42127
2022-04-01,28883.92,30375.98,28883.92,30177.68,100506.34,3033048036.74,29476
2022-04-02,30177.68,30234.49,29243.13,29354.09,77949.14,2288126303.4,28355
2022-04-03,29354.09,29354.09,26270.94,27174.15,106761.61,2901155678.52,34158
2022-04-04,27174.15,27174.15,25942.41,26038.14,81394.84,2119370208.65,32783
2022-04-05,26038.14,27346.11,25990.46,27147.29,130109.27,3532113456.1,34466
2022-04-06,27147.29,27367.43,26290.24,27095.44,69307.07,1877905584.37,25414
2022-04-07,27095.44,27095.44,25691.95,26137.33,179534.06,4692540939.78,48226
2022-04-08,26137.33,26303.84,25169.7,25318.52,73439.09,1859369094.85,34679
2022-04-09,25318.52,27355.96,25318.52,26774.4,130427.16,3492108546.29,27899
2022-04-10,26774.4,26954.07,26430.97,26564.8,41098.93,1091784937.68,25954
2022-04-11,26564.8,27147.56,25758.09,26981.73,83229.07,2245664175.53,35469
2022-04-12,26981.73,30333.2,26981.73,29909.58,140192.48,4193098353.75,27345
2022-04-13,29909.58,29909.58,28403.62,28949.88,107648.06,3116398731.58,33460
2022-04-14,28949.88,31200.71,28949.88,30598.09,90432.73,2767068596.36,26237
2022-04-15,30598.09,30598.09,28656.85,29650.9,97448.67,2889440660.07,44111
2022-04-16,29650.9,31576.43,28479.11,30077.27,93506.43,2812417935.46,43311
2022-04-17,30077.27,33131.68,29639.58,31575.23,87916.38,2775979765.6,31140
2022-04-18,31575.23,32562.45,30710.73,31438.81,43572.56,1369869087.58,27274
2022-04-19,31438.81,31438.81,29455.92,29658.73,112638.13,3340703616.47,31970
2022-04-20,29658.73,29907.99,28577.61,29084.1,50664.97,1473545013.14,29259
2022-04-21,29084.1,29084.1,26618.57,27118.02,147648.81,4003943702.29,27345
2022-04-22,27118.02,28677.42,27118.02,28292.02,73319.52,2074357020.74,25102
2022-04-23,28292.02,28292.02,22820.62,23389.91,225469.2,5273703167.12,32013
2022-04-24,23389.91,24373.33,23017.94,23979.22,125858.38,3017985364.51,30417
2022-04-25,23979.22,25087.14,23823.87,24484.26,90231.87,2209260360.11,42599
2022-04-26,24484.26,25346.9,24484.26,25004.51,46520.27,1163216376.81,27438
2022-04-27,25004.51,29081.74,25004.51,28775.0,159799.17,4598221094.0,42759
2022-04-28,28775.0,28775.0,25242.88,26239.14,123521.12,3241087532.16,26914
2022-04-29,26239.14,28333.79,26239.14,27210.2,57190.65,1556169051.88,38011
2022-04-30,27210.2,29353.1,27210.2,28799.41,81270.81,2340550929.54,31443
2022-05-01,28799.41,30574.03,28799.41,30322.88,114320.61,3466530028.12,26104
2022-05-02,30322.88,30322.88,28261.78,29035.89,72498.69,2105063827.72,32816
2022-05-03,29035.89,29646.72,28285.72,28998.66,45746.5,1326586864.6,33514
2022-05-04,28998.66,28998.66,25701.48,26278.98,71377.43,1875725868.79,25415
2022-05-05,26278.98,28180.87,26278.98,27834.29,217330.72,6049245880.23,42945
2022-05-06,27834.29,29416.59,27834.29,28940.67,90190.04,2610160556.18,25647
2022-05-07,28940.67,32270.79,28940.67,31008.58,56654.55,1756777256.65,27551
2022-05-08,31008.58,31008.58,28452.6,29092.26,129714.93,3773700335.71,34456
2022-05-09,29092.26,30203.4,28218.14,29765.18,67324.3,2003920113.54,29952
2022-05-10,37278.53,37278.53,32609.75,35500.0,93234.23,3309815054.47,44587
2022-05-11,35500.0,35500.0,33157.11,34015.46,83988.61,2856911207.91,31580
2022-05-12,34015.46,34015.46,28511.63,30770.42,77049.44,2370843813.15,32220
2022-05-13,30770.42,31684.69,30383.54,30566.06,55577.52,1698785671.93,26702
2022-05-14,30566.06,32993.27,30419.25,32188.04,55292.63,1779761794.53,25422
2022-05-15,32188.04,34522.01,32188.04,34251.9,105034.78,3597640668.99,26659
2022-05-16,34251.9,35577.47,34251.9,34401.9,52184.25,1795237406.09,27379
2022-05-17,34401.9,36750.45,34401.9,35364.89,55631.15,1967389456.47,36127
2022-05-18,35364.89,36694.23,34430.37,35480.57,38734.34,1374316385.67,27340
2022-05-19,35480.57,39233.22,35480.57,38476.03,71077.52,2734780679.0,29484
2022-05-20,38476.03,45986.42,38476.03,41263.57,133017.69,5488784727.19,36635
2022-05-21,41263.57,41263.57,33463.8,36033.72,157978.0,5692535128.73,25933
2022-05-22,36033.72,36033.72,28296.72,31238.01,158750.79,4959058074.53,28419
2022-05-23,31238.01,31238.01,29405.61,30234.4,103199.55,3120176180.52,47578
2022-05-24,30234.4,33418.7,30234.4,31666.69,106326.21,3366998871.89,30748
2022-05-25,31666.69,38528.79,31666.69,34224.39,145664.95,4985293790.58,36528
2022-05-26,34224.39,34706.95,30814.53,32708.07,91486.77,2992355892.67,34648
2022-05-27,32708.07,32955.25,28701.46,31593.02,112606.14,3557567816.24,35543
2022-05-28,31593.02,33359.35,29390.37,30326.22,97961.78,2970810168.07,32543
2022-05-29,30326.22,31619.45,28198.28,29607.21,58189.65,1722833256.08,25300
2022-05-30,29607.21,30365.44,29119.35,29458.94,66246.95,1951564952.25,26007
2022-05-31,29458.94,29490.34,26264.03,27918.69,76962.71,2148698090.18,25675
2022-06-01,27918.69,27918.69,26772.86,26792.75,151139.26,4049435995.84,34806
2022-06-02,26792.75,29707.77,26440.09,27143.35,72879.91,1978205074.56,30981
2022-06-03,27143.35,27143.35,21489.68,24163.52,88470.94,2137769132.14,25038
2022-06-04,24163.52,27729.99,24163.52,27536.58,108335.46,2983188354.09,25190
2022-06-05,27536.58,34373.2,27536.58,32134.18,131603.92,4228984075.81,31722
2022-06-06,32134.18,36966.8,30105.15,33577.62,76889.58,2581769452.74,28351
2022-06-07,33577.62,39322.91,33577.62,36783.14,217728.91,8008752451.34,38320
2022-06-08,36783.14,36783.14,32945.38,33680.9,115448.88,3888422128.72,42252
2022-06-09,33680.9,33680.9,30358.42,31572.92,120066.31,3790843302.69,33904
2022-06-10,31572.92,31572.92,25468.92,25889.16,149013.6,3857836538.4,27519
2022-06-11,25889.16,26580.37,25110.34,25533.62,66613.19,1700876050.35,35504
2022-06-12,25533.62,27366.19,24878.42,25243.03,63930.27,1613793916.83,32562
2022-06-13,25243.03,27248.52,24446.36,25358.58,82384.43,2089151863.48,39153
2022-06-14,25358.58,25358.58,21544.2,21875.39,98726.63,2159683806.67,26515
2022-06-15,21875.39,22047.3,20524.72,21438.5,56588.94,1213181709.6,25256
2022-06-16,21438.5,22282.51,21438.5,21633.45,46240.75,1000347016.72,26964
2022-06-17,21633.45,22139.42,21633.45,22102.51,86046.67,1901847023.45,33705
2022-06-18,22102.51,22102.51,20451.54,20786.46,118520.48,2463620815.49,34315
2022-06-19,17249.9,17891.43,17236.09,17500.0,56484.04,988470755.26,26464
2022-06-20,17500.0,17500.0,16128.24,16537.72,148660.3,2458502823.36,31288
2022-06-21,16537.72,16537.72,15689.76,16000.72,77052.57,1232896353.29,25886
2022-06-22,16000.72,16801.19,16000.72,16437.12,52444.95,862044108.39,31542
2022-06-23,16437.12,16775.18,15477.01,16559.16,71931.69,1191128249.91,30680
2022-06-24,16559.16,17852.61,16559.16,17491.06,207908.07,3636532379.12,42775
2022-06-25,17491.06,18448.38,17491.06,18353.22,98160.09,1801553679.57,26761
2022-06-26,18353.22,18872.42,18339.25,18569.48,63099.65,1171727650.05,29732
2022-06-27,18569.48,18747.96,17497.47,18513.93,59418.2,1100064568.66,28947
2022-06-28,18513.93,18965.34,18100.83,18544.17,64481.7,1195759443.82,28354
2022-06-29,18544.17,18544.17,17476.2,18082.97,57828.42,1045709653.65,33423
2022-06-30,18082.97,18333.85,17174.83,17503.22,76813.4,1344481531.04,25860
2022-07-01,17503.22,17644.91,16566.23,16844.33,87005.45,1465548253.76,37914
2022-07-02,16844.33,17455.43,16397.43,16733.1,75382.12,1261376181.58,40071
2022-07-03,16733.1,16733.1,14357.37,15068.38,137736.42,2075464543.36,31042
2022-07-04,15068.38,16299.66,15068.38,16194.5,132716.24,2149272435.95,26408
2022-07-05,16194.5,17945.28,16194.5,17667.47,126606.28,2236812425.2,31549
2022-07-06,17667.47,17667.47,16081.99,16927.85,41072.33,695266272.19,26037
2022-07-07,16927.85,18571.65,16927.85,18451.02,173619.55,3203458623.64,34264
2022-07-08,18451.02,18451.02,17061.28,17688.27,78155.57,1382437048.63,30725
2022-07-09,17688.27,17926.49,17437.94,17721.52,88910.17,1575623244.23,43441
2022-07-10,17721.52,18059.43,17721.52,18054.12,85056.17,1535613998.97,41273
2022-07-11,18054.12,18784.63,17254.77,18156.81,46288.92,840459203.75,25769
2022-07-12,18156.81,18428.92,17351.04,17756.54,94071.02,1670375622.16,31703
2022-07-13,17756.54,17967.53,17244.44,17330.43,112068.07,1942187554.14,38190
2022-07-14,17330.43,18558.58,16869.87,17996.39,76443.85,1375713778.2,26232
2022-07-15,17996.39,19224.38,17996.39,19037.49,200860.29,3823875150.84,51046
2022-07-16,19037.49,19037.49,17265.16,17681.78,88900.09,1571911369.95,36595
2022-07-17,17681.78,18197.89,17600.54,17905.2,62703.67,1122721749.24,25771
2022-07-18,17905.2,19380.77,17672.78,18416.86,67969.66,1251787771.51,40035
2022-07-19,18416.86,18599.19,18416.86,18591.15,90845.16,1688916061.86,35131
2022-07-20,18591.15,18591.15,17436.32,17544.9,103763.5,1820520193.64,35542
2022-07-21,17544.9,18130.37,17526.14,17979.05,101280.17,1820921235.44,33048
2022-07-22,17979.05,18886.95,17912.37,18885.0,120066.44,2267454534.87,31767
2022-07-23,18885.0,18885.0,18216.09,18260.1,93549.84,1708229488.35,29355
2022-07-24,18260.1,18260.1,17752.28,17849.36,72463.33,1293424029.37,29256
2022-07-25,17849.36,18849.71,17849.36,18032.68,109474.88,1974125628.32,27685
2022-07-26,18032.68,18310.75,17902.6,18000.27,44378.49,798824826.19,29628
2022-07-27,18000.27,18000.27,17440.89,17599.26,62000.65,1091165469.17,28884
2022-07-28,17599.26,17599.26,16273.1,16749.12,78712.02,1318356788.89,25251
2022-07-29,16749.12,16749.12,16126.86,16432.79,49960.27,820986756.04,28707
2022-07-30,16432.79,16432.79,14913.64,15035.57,63896.97,960727229.63,27587
2022-07-31,15035.57,16092.78,15035.57,15478.0,88259.27,1366076667.82,30796
2022-08-01,15478.0,15478.0,14920.82,15034.27,92176.83,1385811496.23,32384
2022-08-02,15034.27,15862.65,15034.27,15591.12,126568.42,1973343985.01,27960
2022-08-03,15591.12,16046.13,15421.05,15459.53,101016.34,1561665571.76,29176
2022-08-04,15459.53,15810.66,15459.53,15576.96,77009.9,1199579837.39,44890
2022-08-05,15576.96,15576.96,14504.12,14561.56,129848.51,1890796324.78,31185
2022-08-06,14561.56,15663.72,14561.56,15042.0,137688.18,2071105227.62,38004
2022-08-07,15042.0,17718.98,15042.0,16908.84,157144.78,2657135853.8,37128
2022-08-08,16908.84,17094.28,16143.58,16656.45,106701.88,1777274913.36,42249
2022-08-09,16656.45,17077.59,16046.28,16768.91,83649.7,1402713959.47,37295
2022-08-10,16768.91,17216.01,16539.67,16975.67,70134.6,1190581682.32,26745
2022-08-11,16975.67,16975.67,15426.31,16072.1,112357.32,1805818559.25,29768
2022-08-12,16072.1,16072.1,14947.25,15372.76,141697.86,2178286529.37,33519
2022-08-13,15372.76,15825.23,15372.76,15768.79,95672.23,1508635671.94,28184
2022-08-14,15768.79,15768.79,14984.11,15247.37,81246.75,1238799661.84,35746
2022-08-15,15247.37,15247.37,15021.74,15113.05,68241.17,1031332494.84,35170
2022-08-16,15113.05,15249.1,14314.09,15229.41,59764.6,910179905.15,37851
2022-08-17,15229.41,16033.65,15229.41,15647.89,88819.18,1389833203.09,36006
2022-08-18,15647.89,15949.21,14573.74,15546.28,48417.41,752710670.82,26459
2022-08-19,15546.28,15929.36,15458.84,15462.84,98585.6,1524413148.91,46206
2022-08-20,15462.84,17215.01,15462.84,17207.86,331872.36,5710811790.57,41031
2022-08-21,17207.86,18854.17,17207.86,17981.22,148442.38,2669174268.32,39597
2022-08-22,17981.22,17981.22,17445.43,17733.63,161033.32,2855704995.53,30312
2022-08-23,17733.63,18307.53,17551.06,17647.41,70756.61,1248671255.24,26164
2022-08-24,17647.41,19590.1,17647.41,19169.6,88292.84,1692538703.19,27975
2022-08-25,19169.6,19780.77,19169.6,19699.65,82861.09,1632334407.69,35176
2022-08-26,19699.65,20781.13,19690.62,20714.85,67751.45,1403461022.67,28236
2022-08-27,20714.85,21260.74,19794.68,20407.44,31306.17,638878696.57,25417
2022-08-28,20407.44,20432.21,20001.74,20004.44,52259.37,1045419719.92,25347
2022-08-29,20004.44,23464.03,20004.44,21426.01,186077.72,3986903262.88,35710
2022-08-30,21426.01,21744.83,20330.53,21391.07,65629.56,1403886553.35,41170
2022-08-31,21391.07,21861.43,20922.69,21341.5,36709.42,783434148.19,25096
2022-09-01,21341.5,21610.68,20559.14,20965.94,87526.72,1835079489.19,35783
2022-09-02,20965.94,22057.1,20965.94,22002.21,38535.06,847856640.09,28548
2022-09-03,22002.21,23417.73,22002.21,23204.23,83340.73,1933857422.47,34118
2022-09-04,23204.23,23599.58,23204.23,23435.83,57031.71,1336585168.98,32731
2022-09-05,23435.83,26829.71,23435.83,26355.44,148937.22,3925305845.93,35661
2022-09-06,26355.44,26509.17,25479.45,25768.35,90632.85,2335458482.31,34353
2022-09-07,25768.35,26845.11,25513.13,25809.82,36121.5,932289406.48,26758
2022-09-08,25809.82,25809.82,22969.77,23672.26,86554.9,2048949913.1,26563
2022-09-09,23672.26,24930.54,23238.33,24388.61,68144.61,1661952145.2,32839
2022-09-10,24388.61,24388.61,22326.78,23148.82,68592.4,1587833246.99,25212
2022-09-11,23148.82,24372.72,23148.82,23727.89,63591.12,1508883284.15,29270
2022-09-12,23727.89,23727.89,22793.01,23302.02,127046.86,2960448791.73,40284
2022-09-13,23302.02,23302.02,21339.06,21835.19,83486.11,1822935421.91,32972
2022-09-14,21835.19,22530.13,21604.73,21793.78,51917.39,1131476261.72,31424
2022-09-15,21793.78,23104.3,21793.78,22602.09,130738.1,2954954672.47,32585
2022-09-16,22602.09,23901.57,22602.09,23716.62,115710.54,2744263452.18,29692
2022-09-17,23716.62,23716.62,22165.78,22203.66,95016.4,2109711851.05,28184
2022-09-18,22203.66,22203.66,20986.68,21492.23,60580.76,1302015970.15,27511
2022-09-19,21492.23,23440.45,21314.77,22349.54,74248.82,1659426902.78,27159
2022-09-20,22349.54,22455.67,21265.04,21924.01,86871.92,1904580516.2,27451
2022-09-21,21924.01,21924.01,21024.6,21109.86,117977.84,2490495879.97,26784
2022-09-22,21109.86,22549.51,21109.86,21784.4,77108.98,1679772966.04,31960
2022-09-23,21784.4,21784.4,21053.98,21094.98,179210.36,3780439688.11,38469
2022-09-24,21094.98,21094.98,19262.01,19778.02,93953.62,1858216439.16,26746
2022-09-25,19778.02,19778.58,19416.66,19562.46,71894.59,1406435200.39,25711
2022-09-26,19562.46,19883.11,19280.25,19600.51,105783.28,2073406673.83,30928
2022-09-27,19600.51,19756.13,18742.74,18965.36,81732.85,1550092894.09,30133
2022-09-28,18965.36,18965.36,16791.67,17420.23,101082.11,1760873750.43,25467
2022-09-29,17420.23,17574.63,17246.12,17488.33,66578.25,1164342371.12,31986
2022-09-30,17488.33,17488.33,16119.18,16166.32,120221.4,1943537640.02,27775
2022-10-01,16166.32,18252.56,16166.32,16968.64,112528.54,1909456851.67,46197
2022-10-02,16968.64,17126.47,16729.51,16841.2,51900.72,874070168.82,29251
2022-10-03,16841.2,16841.2,15894.17,15904.07,158490.34,2520641596.52,36429
2022-10-04,15904.07,15939.18,15346.52,15664.48,57706.88,903948272.59,29557
2022-10-05,15664.48,16290.6,15664.48,16267.66,100780.48,1639462366.92,28356
2022-10-06,16267.66,16267.66,15273.4,15496.45,54251.26,840701864.21,28045
2022-10-07,15496.45,15825.4,15038.78,15489.57,58425.55,904986757.03,28664
2022-10-08,15489.57,16093.16,15289.42,15694.77,116699.44,1831571122.46,35577
2022-10-09,15694.77,16729.54,14749.19,15545.77,59217.62,920583552.16,26660
2022-10-10,15545.77,15545.77,14316.99,14836.95,135059.38,2003869650.93,28597
2022-10-11,14836.95,14836.95,13747.61,14167.81,106951.63,1515270566.68,40253
2022-10-12,14167.81,14668.84,14106.94,14377.1,102285.4,1470567147.01,38704
2022-10-13,14377.1,14377.1,13551.69,13600.27,55928.24,760639236.58,25710
2022-10-14,13600.27,13600.27,12367.13,12733.35,106197.57,1352250607.59,36161
2022-10-15,12733.35,13416.01,12606.83,13118.41,130294.76,1709260065.34,33237
2022-10-16,13118.41,14141.91,13118.41,13660.93,89927.56,1228494348.45,28348
2022-10-17,13660.93,13660.93,13271.76,13457.9,70305.38,946162852.87,27532
2022-10-18,13457.9,14732.92,13457.9,14485.44,135199.27,1958421457.73,37113
2022-10-19,14485.44,15037.55,13685.57,14142.93,78138.65,1105109105.24,30971
2022-10-20,14142.93,14418.21,13712.54,14273.01,90433.04,1290751979.13,27888
2022-10-21,14273.01,15452.91,14273.01,15005.01,125471.16,1882696330.32,32158
2022-10-22,15005.01,15085.12,14314.32,14764.17,83630.82,1234739561.82,41411
2022-10-23,14764.17,15752.25,14764.17,15705.81,68993.72,1083602498.76,27297
2022-10-24,15705.81,16640.97,15705.81,16540.13,158847.24,2627353185.36,37246
2022-10-25,16540.13,17783.6,16540.13,17237.78,113298.23,1953010568.92,43466
2022-10-26,17237.78,17237.78,16383.09,16471.33,48094.68,792183507.44,25611
2022-10-27,16471.33,17482.76,16471.33,17358.23,50078.69,869277474.03,27574
2022-10-28,17358.23,18045.32,17358.23,18034.88,84333.56,1520945365.05,29273
2022-10-29,18034.88,18041.78,17429.65,17936.2,83504.9,1497760627.15,37615
2022-10-30,17936.2,17936.2,16979.57,17247.39,124767.03,2151906048.16,25977
2022-10-31,17247.39,18251.19,17247.39,17980.76,107718.79,1936866095.84,27893
2022-11-01,17980.76,20174.13,17277.04,18947.67,119665.68,2267386357.6,40520
2022-11-02,18947.67,19435.69,18668.51,18793.62,84172.11,1581898733.32,49772
2022-11-03,18793.62,19329.64,18793.62,19318.18,153460.67,2964581356.78,35032
2022-11-04,19318.18,20845.65,19318.18,19997.06,69258.38,1384964284.94,25879
2022-11-05,19997.06,19997.06,18124.56,18932.02,161139.04,3050688329.33,46118
2022-11-06,18932.02,20197.35,18932.02,19936.75,146378.04,2918302006.04,33308
2022-11-07,19936.75,21859.63,19936.75,21188.47,79314.38,1680550235.02,36978
2022-11-08,20866.33,21051.29,19385.38,20800.0,32913.45,684599792.26,26765
2022-11-09,20800.0,21141.7,19940.22,20390.21,100969.38,2058786855.98,30814
2022-11-10,20390.21,20390.21,15942.67,17327.45,315388.51,5464879912.7,34104
2022-11-11,17327.45,21882.71,17327.45,20728.26,149436.55,3097559446.89,33433
2022-11-12,20728.26,20728.26,19383.58,19573.07,127174.21,2489189920.31,27253
2022-11-13,19573.07,19926.37,18730.13,19115.61,76930.62,1470575742.73,53383
2022-11-14,19115.61,22258.08,18543.99,19981.96,91781.01,1833964360.63,36016
2022-11-15,16047.48,16047.48,15674.53,15700.0,73545.71,1154667615.83,34684
2022-11-16,15700.0,15867.95,15004.97,15409.42,35117.0,541132632.62,28541
2022-11-17,15409.42,15409.42,13537.37,13860.39,185899.4,2576638104.48,28385
2022-11-18,13860.39,14667.46,13860.39,14334.49,119123.06,1707568347.78,35364
2022-11-19,14334.49,14677.58,13367.65,13984.75,120633.96,1687035338.3,33508
2022-11-20,13984.75,13984.75,12854.99,13247.43,54585.03,723111588.88,27626
2022-11-21,13247.43,13565.64,13247.43,13503.92,114470.29,1545797753.38,27244
2022-11-22,13503.92,13503.92,12828.16,12846.67,150295.56,1930798136.53,38121
2022-11-23,12846.67,12846.67,11725.26,12104.29,153729.96,1860792068.87,49571
2022-11-24,12104.29,12193.2,11854.41,12149.78,82560.28,1003088949.37,31419
2022-11-25,12149.78,12241.65,12038.04,12068.56,55241.92,666690242.52,34219
2022-11-26,12068.56,13112.08,12068.56,12852.5,76505.46,983286421.99,28336
2022-11-27,12852.5,12937.42,12197.54,12224.01,102162.38,1248833590.45,28320
2022-11-28,12224.01,12596.9,12061.66,12415.24,214979.57,2669023173.91,36067
2022-11-29,12415.24,12415.24,11718.36,11993.79,144257.23,1730191488.45,33261
2022-11-30,11993.79,11993.79,10586.27,11211.21,83592.5,937172778.61,30553
2022-12-01,11211.21,11211.21,10227.71,10279.39,200405.81,2060050341.96,40258
2022-12-02,10279.39,10279.39,9768.36,9791.25,85135.71,833584669.1,30500
2022-12-03,9791.25,9791.25,9290.79,9310.14,163710.17,1524164315.8,53444
2022-12-04,9310.14,9310.14,8355.95,8548.82,136465.76,1166621163.67,27998
2022-12-05,8548.82,9029.75,8548.82,8897.36,163552.54,1455186454.62,51214
2022-12-06,8897.36,9422.65,8897.36,9375.95,88090.02,825927714.77,29682
2022-12-07,9375.95,9375.95,8148.5,8164.45,154199.34,1258952195.02,25679
2022-12-08,8164.45,8277.19,7484.29,7906.69,69680.87,550945219.15,29859
2022-12-09,7906.69,8111.3,7740.8,7762.47,58312.32,452647864.5,26298
2022-12-10,7762.47,7996.98,7684.33,7686.27,90640.86,696690213.82,30584
2022-12-11,7686.27,8309.79,7686.27,8048.57,130058.42,1046784733.61,31335
2022-12-12,8048.57,8048.57,6959.41,7154.85,160469.55,1148135817.88,32425
2022-12-13,7154.85,7572.48,7154.85,7260.72,68553.2,497745327.61,25457
2022-12-14,7260.72,8320.11,7260.72,7797.91,99725.3,777649071.82,33100
2022-12-15,7797.91,7797.91,7368.85,7473.89,103181.73,771168801.6,35187
2022-12-16,7473.89,7473.89,7091.38,7189.52,180052.23,1294488741.21,55464
2022-12-17,7189.52,7284.45,6814.41,7080.43,86198.2,610320594.17,27477
2022-12-18,7080.43,7442.28,6919.0,7109.01,86030.36,611590901.79,34032
2022-12-19,7109.01,7109.01,6721.42,6759.02,67045.61,453162743.71,25298
2022-12-20,6759.02,6802.92,6708.39,6754.69,45858.08,309756956.27,34238
